Date/Time	Latitude	Longitude	Depth water [m]	Cast	Sample label	Chl a [µg/l]	[NO3]- [µmol/l]	Flag (NO3)	[NO2]- [µmol/l]	Flag (NO2)	O2 [µmol/kg]	Flag (Oxygen)	[PO4]3- [µmol/l]	Flag (PO4)	Sal	SiO2 [µmol/l]	Flag (SiO2)	Temp [°C]
1973-10-05T00:00:00	54.5295	10.0393	5	1	203	9.00					337.5				16.90			13.80
1973-10-05T00:00:00	54.5295	10.0393	10	1	203	4.70					325.0				17.50			13.80
1973-10-05T00:00:00	54.5295	10.0393	15	1	203	5.70					293.8				18.40			13.70
1973-10-05T00:00:00	54.5295	10.0393	20	1	203	6.50					140.6				20.10			13.40
1973-10-05T00:00:00	54.5295	10.0393	26	1	203	2.10					37.5				21.60			11.90
1973-10-31T00:00:00	54.5295	10.0393	1	1	204	9.10					340.6				17.30			9.70
1973-10-31T00:00:00	54.5295	10.0393	5	1	204	10.80					315.6				17.30			9.70
1973-10-31T00:00:00	54.5295	10.0393	10	1	204	10.60					318.8				17.30			9.80
1973-10-31T00:00:00	54.5295	10.0393	15	1	204	11.40					315.6				17.30			9.70
1973-10-31T00:00:00	54.5295	10.0393	18	1	204	9.90					309.4				17.40			9.90
1973-10-31T00:00:00	54.5295	10.0393	20	1	204	2.80					103.1				20.10			11.70
1973-10-31T00:00:00	54.5295	10.0393	26	1	204	2.70					93.8				20.30			11.80
1973-12-05T00:00:00	54.5295	10.0393	1	1	205	3.40					353.1				21.10			4.20
1973-12-05T00:00:00	54.5295	10.0393	5	1	205	1.80					353.1				21.10			4.20
1973-12-05T00:00:00	54.5295	10.0393	10	1	205	3.20					346.9				21.10			4.20
1973-12-05T00:00:00	54.5295	10.0393	15	1	205	3.50					337.5				21.20			4.00
1973-12-05T00:00:00	54.5295	10.0393	20	1	205	2.70					346.9				21.20			4.10
1973-12-05T00:00:00	54.5295	10.0393	26	1	205	0.00					253.1				21.30			4.20
1974-01-10T00:00:00	54.5295	10.0393	1	1	206	6.10					368.8				21.10			2.30
1974-01-10T00:00:00	54.5295	10.0393	5	1	206	2.20					368.8				21.20			2.20
1974-01-10T00:00:00	54.5295	10.0393	10	1	206	3.00					359.4				21.50			2.30
1974-01-10T00:00:00	54.5295	10.0393	15	1	206	2.40					362.5				21.60			2.40
1974-01-10T00:00:00	54.5295	10.0393	20	1	206	1.70					340.6				22.10			2.90
1974-01-10T00:00:00	54.5295	10.0393	26	1	206	1.70					312.5				22.40			3.20
1974-02-06T00:00:00	54.5295	10.0393	1	1	207	4.60					365.6				19.00			2.80
1974-02-06T00:00:00	54.5295	10.0393	5	1	207	2.60					368.8				20.20			2.80
1974-02-06T00:00:00	54.5295	10.0393	10	1	207	4.60					365.6				20.20			2.80
1974-02-06T00:00:00	54.5295	10.0393	15	1	207	1.80					350.0				20.60			2.80
1974-02-06T00:00:00	54.5295	10.0393	20	1	207	1.60					343.8				20.80			2.80
1974-02-06T00:00:00	54.5295	10.0393	26	1	207	1.00					303.1				21.00			2.90
1974-03-13T00:00:00	54.5295	10.0393	1	1	208	5.00					393.8				17.30			2.90
1974-03-13T00:00:00	54.5295	10.0393	5	1	208	0.00					390.6				17.30			2.90
1974-03-13T00:00:00	54.5295	10.0393	10	1	208	5.00					387.5				17.30			2.80
1974-03-13T00:00:00	54.5295	10.0393	15	1	208	5.00					387.5				17.40			2.80
1974-03-13T00:00:00	54.5295	10.0393	20	1	208	4.80					384.4				17.40			2.70
1974-03-13T00:00:00	54.5295	10.0393	26	1	208	4.60					381.3				17.40			2.70
1974-04-05T00:00:00	54.5295	10.0393	1	1	209	6.90					440.6				15.80			5.60
1974-04-05T00:00:00	54.5295	10.0393	5	1	209	3.50					440.6				15.80			5.50
1974-04-05T00:00:00	54.5295	10.0393	10	1	209	24.60					406.3				16.00			4.70
1974-04-05T00:00:00	54.5295	10.0393	15	1	209	7.70					412.5				16.10			4.40
1974-04-05T00:00:00	54.5295	10.0393	20	1	209	19.70					384.4				16.20			4.20
1974-04-05T00:00:00	54.5295	10.0393	26	1	209	6.70					346.9				16.80			3.30
1974-05-13T00:00:00	54.5295	10.0393	1	1	210	2.60					340.6				15.30			8.90
1974-05-13T00:00:00	54.5295	10.0393	5	1	210	2.70					340.6				15.30			8.90
1974-05-13T00:00:00	54.5295	10.0393	10	1	210	3.10					346.9				15.30			8.80
1974-05-13T00:00:00	54.5295	10.0393	15	1	210	3.50					340.6				15.30			8.80
1974-05-13T00:00:00	54.5295	10.0393	20	1	210	1.60					350.0				15.40			8.80
1974-05-13T00:00:00	54.5295	10.0393	22	1	210	1.60					340.6				15.40			8.80
1974-05-13T00:00:00	54.5295	10.0393	24	1	210	1.40					309.4				15.80			7.50
1974-05-13T00:00:00	54.5295	10.0393	26	1	210	1.80					256.3				17.20			8.80
1974-06-05T00:00:00	54.5295	10.0393	1	1	211	3.30					315.6				15.30			12.10
1974-06-05T00:00:00	54.5295	10.0393	5	1	211	3.10					318.8				15.30			12.00
1974-06-05T00:00:00	54.5295	10.0393	10	1	211	3.30					315.6				15.30			11.80
1974-06-05T00:00:00	54.5295	10.0393	14	1	211	2.50					318.8				15.30			11.70
1974-06-05T00:00:00	54.5295	10.0393	15	1	211	2.40					309.4				15.30			11.50
1974-06-05T00:00:00	54.5295	10.0393	17	1	211	1.20					225.0				17.00			8.70
1974-06-05T00:00:00	54.5295	10.0393	20	1	211	1.20					246.9				19.40			7.90
1974-06-05T00:00:00	54.5295	10.0393	21	1	211	1.00					246.9				20.00			9.90
1974-06-05T00:00:00	54.5295	10.0393	26	1	211	0.50					240.6				20.90			9.90
1974-07-02T00:00:00	54.5295	10.0393	1	1	212	2.70					293.8				15.40			16.90
1974-07-02T00:00:00	54.5295	10.0393	5	1	212	3.10					293.8				15.50			16.80
1974-07-02T00:00:00	54.5295	10.0393	9	1	212	3.10					300.0				16.10			16.10
1974-07-02T00:00:00	54.5295	10.0393	10	1	212	3.50					265.6				20.30			11.60
1974-07-02T00:00:00	54.5295	10.0393	12	1	212	3.10					234.4				20.30			10.70
1974-07-02T00:00:00	54.5295	10.0393	14	1	212	2.20					284.4				20.60			10.70
1974-07-02T00:00:00	54.5295	10.0393	15	1	212	2.20					246.9				20.70			10.90
1974-07-02T00:00:00	54.5295	10.0393	20	1	212	2.30					231.3				21.70			10.70
1974-07-02T00:00:00	54.5295	10.0393	26	1	212	3.80					140.6				22.10			10.20
1974-08-20T00:00:00	54.5295	10.0393	1	1	213	1.80					315.6				11.40			17.20
1974-08-20T00:00:00	54.5295	10.0393	5	1	213	2.30					312.5				11.90			17.20
1974-08-20T00:00:00	54.5295	10.0393	7	1	213	7.80					296.9				18.80			17.70
1974-08-20T00:00:00	54.5295	10.0393	8	1	213	4.40					256.3				20.20			16.80
1974-08-20T00:00:00	54.5295	10.0393	10	1	213	3.70					221.9				20.70			15.50
1974-08-20T00:00:00	54.5295	10.0393	15	1	213	4.00					203.1				21.10			15.00
1974-08-20T00:00:00	54.5295	10.0393	20	1	213	6.50					112.5				22.30			13.50
1974-08-20T00:00:00	54.5295	10.0393	26	1	213	4.40					93.8				22.40			13.10
1974-09-09T00:00:00	54.5295	10.0393	1	1	214	9.80					243.8				19.90			15.90
1974-09-09T00:00:00	54.5295	10.0393	5	1	214	9.00					237.5				20.00			15.80
1974-09-09T00:00:00	54.5295	10.0393	10	1	214	6.70					206.3				20.70			15.30
1974-09-09T00:00:00	54.5295	10.0393	15	1	214	3.10					168.8				20.80			15.30
1974-09-09T00:00:00	54.5295	10.0393	20	1	214	1.80					100.0				21.40			14.80
1974-09-09T00:00:00	54.5295	10.0393	26	1	214	1.30					87.5				21.50			14.00
1974-10-01T00:00:00	54.5295	10.0393	1	1	215	13.00					259.4				18.50			13.70
1974-10-01T00:00:00	54.5295	10.0393	5	1	215	12.60					228.1				19.70			13.70
1974-10-01T00:00:00	54.5295	10.0393	10	1	215	5.00					190.6				20.10			14.20
1974-10-01T00:00:00	54.5295	10.0393	15	1	215	3.50					165.6				20.50			14.30
1974-10-01T00:00:00	54.5295	10.0393	20	1	215	1.40					103.1				21.70			14.30
1974-10-01T00:00:00	54.5295	10.0393	26	1	215	0.70					131.3				22.00			14.30
1974-11-06T00:00:00	54.5295	10.0393	1	1	216	15.80					328.1				16.70			8.20
1974-11-06T00:00:00	54.5295	10.0393	5	1	216	16.30					328.1				16.80			8.20
1974-11-06T00:00:00	54.5295	10.0393	10	1	216	15.70					325.0				16.80			8.20
1974-11-06T00:00:00	54.5295	10.0393	15	1	216	17.50					325.0				16.90			8.30
1974-11-06T00:00:00	54.5295	10.0393	20	1	216	1.80					309.4				17.10			8.60
1974-11-06T00:00:00	54.5295	10.0393	26	1	216	1.00					218.8				17.80			9.50
1974-12-03T00:00:00	54.5295	10.0393	1	1	217	4.00					315.6				18.00			7.20
1974-12-03T00:00:00	54.5295	10.0393	5	1	217	6.50					318.8				18.00			7.20
1974-12-03T00:00:00	54.5295	10.0393	10	1	217	4.30					312.5				18.00			7.20
1974-12-03T00:00:00	54.5295	10.0393	15	1	217	3.50					315.6				18.00			7.20
1974-12-03T00:00:00	54.5295	10.0393	20	1	217	2.90					306.3				18.00			7.20
1974-12-03T00:00:00	54.5295	10.0393	26	1	217	1.10					134.4				18.80			8.80
1975-01-07T00:00:00	54.5295	10.0393	1	1	218	1.40					337.5				20.00			5.70
1975-01-07T00:00:00	54.5295	10.0393	5	1	218	1.40					337.5				20.00			5.70
1975-01-07T00:00:00	54.5295	10.0393	10	1	218	1.40					340.6				20.00			5.70
1975-01-07T00:00:00	54.5295	10.0393	15	1	218	1.40					331.3				20.50			5.90
1975-01-07T00:00:00	54.5295	10.0393	20	1	218	1.00					306.3				21.40			6.10
1975-01-07T00:00:00	54.5295	10.0393	26	1	218	0.50									21.70			6.10
1975-02-04T00:00:00	54.5295	10.0393	1	1	219	2.70					350.0				20.20			4.80
1975-02-04T00:00:00	54.5295	10.0393	5	1	219	2.70					346.9				20.20			4.80
1975-02-04T00:00:00	54.5295	10.0393	10	1	219	2.00					343.8				20.20			4.80
1975-02-04T00:00:00	54.5295	10.0393	15	1	219	2.20					343.8				20.50			4.90
1975-02-04T00:00:00	54.5295	10.0393	20	1	219	2.20					318.8				21.10			4.80
1975-02-04T00:00:00	54.5295	10.0393	26	1	219	1.30					278.1				22.00			5.20
1975-03-04T00:00:00	54.5295	10.0393	1	1	220	9.00					415.6				12.30			3.50
1975-03-04T00:00:00	54.5295	10.0393	5	1	220	17.20					421.9				12.90			3.30
1975-03-04T00:00:00	54.5295	10.0393	10	1	220	29.10					468.8				14.40			3.40
1975-03-04T00:00:00	54.5295	10.0393	15	1	220	1.80					356.3				17.50			4.10
1975-03-04T00:00:00	54.5295	10.0393	20	1	220	1.10					315.6				19.60			4.80
1975-03-04T00:00:00	54.5295	10.0393	26	1	220	1.20					234.4				20.60			5.00
1975-04-08T00:00:00	54.5295	10.0393	1	1	221	2.70					375.0				12.90			3.70
1975-04-08T00:00:00	54.5295	10.0393	5	1	221	2.70					375.0				12.90			3.70
1975-04-08T00:00:00	54.5295	10.0393	10	1	221	2.60					375.0				12.90			3.70
1975-04-08T00:00:00	54.5295	10.0393	15	1	221	2.40					371.9				12.90			3.70
1975-04-08T00:00:00	54.5295	10.0393	17	1	221	1.80					365.6				12.90			3.70
1975-04-08T00:00:00	54.5295	10.0393	19	1	221	1.60					371.9				12.90			3.70
1975-04-08T00:00:00	54.5295	10.0393	20	1	221	1.40					371.9				14.00			3.70
1975-04-08T00:00:00	54.5295	10.0393	21	1	221	1.20					140.6				16.50			4.40
1975-04-08T00:00:00	54.5295	10.0393	26	1	221	1.20					212.5				16.80			4.70
1975-05-21T00:00:00	54.5295	10.0393	1	1	222	1.80					334.4				12.40			12.20
1975-05-21T00:00:00	54.5295	10.0393	5	1	222	2.00					337.5				12.50			11.50
1975-05-21T00:00:00	54.5295	10.0393	10	1	222	1.60					334.4				12.90			11.40
1975-05-21T00:00:00	54.5295	10.0393	15	1	222	1.30					343.8				13.10			10.80
1975-05-21T00:00:00	54.5295	10.0393	17	1	222	2.90					331.3				13.50			9.80
1975-05-21T00:00:00	54.5295	10.0393	20	1	222	1.10					203.1				16.40			8.10
1975-05-21T00:00:00	54.5295	10.0393	22	1	222	0.60					90.6				18.40			8.00
1975-05-21T00:00:00	54.5295	10.0393	26	1	222	0.20					40.6				18.90			8.30
1975-06-11T00:00:00	54.5295	10.0393	1	1	223	1.60					334.4				13.30			13.00
1975-06-11T00:00:00	54.5295	10.0393	5	1	223	1.60					337.5				13.30			13.90
1975-06-11T00:00:00	54.5295	10.0393	9	1	223	4.20					321.9				14.30			10.80
1975-06-11T00:00:00	54.5295	10.0393	10	1	223	8.10					334.4				15.00			10.50
1975-06-11T00:00:00	54.5295	10.0393	12	1	223	10.70					309.4				16.30			10.20
1975-06-11T00:00:00	54.5295	10.0393	15	1	223	3.10					256.3				18.20			9.40
1975-06-11T00:00:00	54.5295	10.0393	20	1	223	1.00					184.4				19.20			7.70
1975-06-11T00:00:00	54.5295	10.0393	26	1	223	0.50					137.5				19.50			7.30
1975-07-01T00:00:00	54.5295	10.0393	1	1	224	1.60					306.3				13.60			17.60
1975-07-01T00:00:00	54.5295	10.0393	5	1	224	1.60					309.4				13.60			17.40
1975-07-01T00:00:00	54.5295	10.0393	10	1	224	1.80					312.5				13.60			16.00
1975-07-01T00:00:00	54.5295	10.0393	12	1	224	3.50					306.3				13.90			16.00
1975-07-01T00:00:00	54.5295	10.0393	15	1	224	3.30					278.1				16.10			12.40
1975-07-01T00:00:00	54.5295	10.0393	17	1	224	4.30					237.5				17.40			10.70
1975-07-01T00:00:00	54.5295	10.0393	19	1	224	2.90					243.8				17.60			9.90
1975-07-01T00:00:00	54.5295	10.0393	20	1	224	0.10					196.9				18.40			9.10
1975-07-01T00:00:00	54.5295	10.0393	26	1	224	0.10					71.9				19.30			7.40
1975-08-04T00:00:00	54.5295	10.0393	1	1	225	2.20					312.5				13.30			19.20
1975-08-04T00:00:00	54.5295	10.0393	5	1	225	3.30					312.5				13.30			18.90
1975-08-04T00:00:00	54.5295	10.0393	8	1	225	5.20					303.1				14.30			17.30
1975-08-04T00:00:00	54.5295	10.0393	10	1	225	4.60					256.3				15.50			15.10
1975-08-04T00:00:00	54.5295	10.0393	13	1	225	5.40					153.1				18.10			10.80
1975-08-04T00:00:00	54.5295	10.0393	15	1	225	2.60					93.8				18.80			8.80
1975-08-04T00:00:00	54.5295	10.0393	20	1	225	1.30					59.4				19.70			9.50
1975-08-04T00:00:00	54.5295	10.0393	23	1	225	1.00					87.5				20.70			10.40
1975-08-04T00:00:00	54.5295	10.0393	26	1	225	7.30					81.3				21.90			10.80
1975-09-02T00:00:00	54.5295	10.0393	1	1	226	2.20					296.9				14.30			19.80
1975-09-02T00:00:00	54.5295	10.0393	5	1	226	2.90					300.0				14.50			19.80
1975-09-02T00:00:00	54.5295	10.0393	10	1	226	4.60					287.5				15.60			18.90
1975-09-02T00:00:00	54.5295	10.0393	12	1	226	5.70					215.6				16.70			16.50
1975-09-02T00:00:00	54.5295	10.0393	13	1	226	8.40					171.9				17.70			15.20
1975-09-02T00:00:00	54.5295	10.0393	15	1	226	11.10					103.1				18.90			13.00
1975-09-02T00:00:00	54.5295	10.0393	17	1	226	6.10					46.9				20.00			11.90
1975-09-02T00:00:00	54.5295	10.0393	20	1	226	3.50					18.8				20.90			11.80
1975-09-02T00:00:00	54.5295	10.0393	26	1	226	1.40					21.9				21.20			10.60
1975-10-02T00:00:00	54.5295	10.0393	1	1	227	6.70					250.0				21.10			14.20
1975-10-02T00:00:00	54.5295	10.0393	5	1	227	4.40					228.1				21.20			14.00
1975-10-02T00:00:00	54.5295	10.0393	10	1	227	2.20					159.4				21.40			14.10
1975-10-02T00:00:00	54.5295	10.0393	15	1	227	2.00					118.8				22.00			13.90
1975-10-02T00:00:00	54.5295	10.0393	20	1	227	1.40					109.4				22.30			13.90
1975-10-02T00:00:00	54.5295	10.0393	26	1	227	4.40					100.0				22.90			14.00
1975-11-04T00:00:00	54.5295	10.0393	1	1	228	15.60					331.3				19.90			10.10
1975-11-04T00:00:00	54.5295	10.0393	5	1	228	17.20					303.1				19.90			10.10
1975-11-04T00:00:00	54.5295	10.0393	10	1	228	15.90					171.9				19.90			10.00
1975-11-04T00:00:00	54.5295	10.0393	15	1	228	12.30					68.8				22.30			11.40
1975-11-04T00:00:00	54.5295	10.0393	20	1	228	3.40					71.9				22.40			11.60
1975-11-04T00:00:00	54.5295	10.0393	26	1	228	2.60					15.6				23.20			12.60
1975-12-02T00:00:00	54.5295	10.0393	1	1	229	7.90					318.8				19.20			6.70
1975-12-02T00:00:00	54.5295	10.0393	5	1	229	9.40					306.3				19.20			6.60
1975-12-02T00:00:00	54.5295	10.0393	10	1	229	8.50					296.9				19.20			6.70
1975-12-02T00:00:00	54.5295	10.0393	15	1	229	7.30					309.4				19.20			6.60
1975-12-02T00:00:00	54.5295	10.0393	20	1	229	8.60					306.3				19.20			6.70
1975-12-02T00:00:00	54.5295	10.0393	24	1	229	13.40					206.3				19.90			8.20
1975-12-02T00:00:00	54.5295	10.0393	26	1	229	20.00					178.1				20.10			8.50
1979-03-12T00:00:00	54.5295	10.0393	1	1	230		1.50				510.5		0.360		16.49	12.90		-0.26
1979-03-12T00:00:00	54.5295	10.0393	5	1	230		1.50				435.4		0.520		16.49	6.40		-0.27
1979-03-12T00:00:00	54.5295	10.0393	10	1	230		1.50				434.1		0.520		16.52	10.80		-0.25
1979-03-12T00:00:00	54.5295	10.0393	15	1	230		1.90				397.5		1.090		17.24	13.30		-0.29
1979-03-12T00:00:00	54.5295	10.0393	20	1	230		2.00				366.7				17.94	14.90		-0.28
1979-03-12T00:00:00	54.5295	10.0393	27	1	230		2.30				348.8		0.990		18.44	13.30		-0.31
1979-04-04T00:00:00	54.5295	10.0393	1	1	231		3.50				426.5		0.000		16.65	2.20		1.38
1979-04-04T00:00:00	54.5295	10.0393	5	1	231		3.80				407.7				16.65	2.00		1.34
1979-04-04T00:00:00	54.5295	10.0393	10	1	231		2.00				394.3				16.80	2.00		1.35
1979-04-04T00:00:00	54.5295	10.0393	15	1	231		2.00				430.5				16.93	2.20		1.12
1979-04-04T00:00:00	54.5295	10.0393	20	1	231		1.80				393.5				17.56	2.80		0.73
1979-04-04T00:00:00	54.5295	10.0393	25	1	231		5.70				302.8				19.40	3.00		0.48
1979-04-19T00:00:00	54.5295	10.0393	1	1	232		10.70				436.3		0.140		15.15	2.70		4.05
1979-04-19T00:00:00	54.5295	10.0393	5	1	232		2.40				396.1		0.190		15.97	2.20		3.50
1979-04-19T00:00:00	54.5295	10.0393	10	1	232		4.10				418.0		0.160		16.44	2.40		3.45
1979-04-19T00:00:00	54.5295	10.0393	15	1	232		4.30				383.2		0.160		16.44	2.40		3.31
1979-04-19T00:00:00	54.5295	10.0393	20	1	232		4.00				383.2		0.340		16.52	2.60		2.91
1979-04-19T00:00:00	54.5295	10.0393	26	1	232		4.20				229.6		0.800		19.36	3.50		0.72
1979-07-09T00:00:00	54.5295	10.0393	1	1	233		2.10				308.6		0.130		15.04	2.20		15.34
1979-07-09T00:00:00	54.5295	10.0393	5	1	233		2.10				304.1		0.220		15.06	1.10		
1979-07-09T00:00:00	54.5295	10.0393	10	1	233		2.40				299.7		0.130		15.15	1.30		15.22
1979-07-09T00:00:00	54.5295	10.0393	15	1	233		2.70				180.4		0.290		20.35	9.20		7.90
1979-07-09T00:00:00	54.5295	10.0393	20	1	233		6.80				99.1		1.690		23.37	26.00		5.48
1979-07-09T00:00:00	54.5295	10.0393	26	1	233		3.00						1.160		24.32	20.90		6.47
1979-08-15T00:00:00	54.5295	10.0393	1	1	234		1.50				297.9		0.140			0.40		16.39
1979-08-15T00:00:00	54.5295	10.0393	5	1	234		1.50				282.3		0.180			0.40		15.39
1979-08-15T00:00:00	54.5295	10.0393	10	1	234		1.80				227.3		0.310			2.60		13.18
1979-08-15T00:00:00	54.5295	10.0393	15	1	234		1.70				198.3		0.570			5.40		
1979-08-15T00:00:00	54.5295	10.0393	20	1	234		1.70				151.0		0.770			12.00		10.13
1979-08-15T00:00:00	54.5295	10.0393	26	1	234		4.90				55.4		2.140			32.70		7.50
1979-09-02T00:00:00	54.5295	10.0393	5	1	235		0.60				267.5		0.040		16.30			15.85
1979-09-02T00:00:00	54.5295	10.0393	10	1	235		0.40				244.3		0.130		18.26			15.28
